"","ensembl_gene_id","hgnc_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"4269","ENSG00000213465","ARL2",2.19140843922082,85.5775547869989,0.281948427094764,0.784882803984999,0.826696201116421,-4.65555294302212
"2274","ENSG00000140632","GLYR1",3.76428426515513,231.013089149126,0.280166580769603,0.786202999612269,0.82790959723876,-4.6556209931074
"3700","ENSG00000179387","ELMOD2",-1.24864512412353,48.1692872222224,-0.278737063999419,0.787262678385142,0.828848196255358,-4.65567528650496
"4296","ENSG00000214253","FIS1",-6.55228218422275,182.290998968853,-0.276693645219209,0.788778246756776,0.830266262301391,-4.65575243050711
"3143","ENSG00000165891","E2F7",3.51461229503191,124.671616569603,0.274629514422983,0.790310142992095,0.831700905076974,-4.65582979985314
"1983","ENSG00000134852","CLOCK",2.14756091245659,71.2516545185328,0.274175374928283,0.790647312637105,0.831744428929153,-4.65584674714128
"3094","ENSG00000164930","FZD6",2.67449413827477,88.6516197716352,0.274118688096625,0.790689402272686,0.831744428929153,-4.65584886064168
"508","ENSG00000087152","ATXN7L3",3.22758194253776,153.087139345198,0.270576438130515,0.79332093688006,0.83433432434534,-4.65598009111819
"4199","ENSG00000205726","ITSN1",2.29209383744737,90.6671126250498,0.270322868382022,0.793509421528092,0.834354310590089,-4.6559894218658
"393","ENSG00000076513","ANKRD13A",-2.78460843433062,124.314470828111,-0.269483202344651,0.794133668370692,0.834832382957275,-4.65602025911741
"2079","ENSG00000136492","BRIP1",2.01400465791286,60.3094285725605,0.266671509269872,0.796225151881912,0.836852353269567,-4.65612284433591
"1244","ENSG00000113384","GOLPH3",-3.70889186068967,225.235300706048,-0.265552153731641,0.797058272694256,0.837549173206792,-4.65616339438277
"3381","ENSG00000170540","ARL6IP1",10.7095356207136,650.393365238153,0.263621329095291,0.798496004823453,0.8388808859893,-4.65623295265377
"1632","ENSG00000124608","AARS2",0.963146045161386,43.8901832345222,0.262973157497935,0.798978829478771,0.839209041502878,-4.65625619289007
"3273","ENSG00000168397","ATG4B",3.48005600070722,183.548163673561,0.26189772488465,0.799780123596604,0.839871490713755,-4.65629463029171
"3658","ENSG00000178234","GALNT11",1.10914863133184,40.525411675738,0.261316905605372,0.800212990627538,0.840146844286494,-4.65631532605858
"2161","ENSG00000138092","CENPO",3.51298276633723,215.867141960701,0.258525704817013,0.802294204072609,0.842152316982826,-4.65641416066401
"175","ENSG00000046647","GEMIN8",2.24907634990629,87.5142955122419,0.257167461081867,0.803307561432957,0.84292302060397,-4.65646188280731
"2165","ENSG00000138152","BTBD16",-3.94423365610234,101.934021616696,-0.257082618232197,0.803370873994277,0.84292302060397,-4.65646485568271
"1791","ENSG00000129636","ITFG1",1.88871868457187,72.7365305419317,0.255480968111685,0.804566366178604,0.843761240952237,-4.65652079853508
"1050","ENSG00000108587","GOSR1",-2.2982656712878,99.7925624299804,-0.255375115857891,0.804645394854462,0.843761240952237,-4.65652448381522
"1182","ENSG00000111799","COL12A1",6.0683992096685,101.790187352268,0.255307135795056,0.804696149625679,0.843761240952237,-4.65652684978111
"2238","ENSG00000139629","GALNT6",-2.3465565241771,107.566099001021,-0.254973658836206,0.804945141904127,0.843761240952237,-4.65653844719583
"123","ENSG00000023697","DERA",-3.6702198393483,167.292226671468,-0.254864405940928,0.805026721257904,0.843761240952237,-4.65654224351176
"2056","ENSG00000136048","DRAM1",0.468803847706689,16.7475958195719,0.25316273630758,0.806297686723616,0.844913476317659,-4.65660116912717
"4205","ENSG00000205981","DNAJC19",-1.31412695839075,53.6480671239653,-0.252595655588143,0.806721370909276,0.845177550326956,-4.65662072089484
